11201,10/28/2009 0:00:00,152,Lote,Buenos Aires,La Plata,La Plata,Sobre Calle,Villa Castell, // 507 (4 y 5),,,,1,1,1,0,0,1,0,,,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lote baldio, mantenido, pasto corto y prolijo. ",,,0,,,,
11202,3/28/2011 0:00:00,152,Lote,Buenos Aires,La Plata,Villa Elisa,Sobre Calle,El Rincon,11136 // 134 (440 y 441),,,"Tiene cartel, entrando por 134 es de la mano derecha, el frente mira hacia 135.- ",1,1,0,0,0,0,0,,,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lote de 10 x 30, cercado con alambre, en el fondo tiene una casita prefabricada recuperable. Zona con luz y agua y en franco progreso.- ",,,0,PE,38000,,
11203,10/29/2009 0:00:00,152,Departamento,Chubut,Chubut,Puerto Madryn,Sobre Calle,Balneario Roberst,11137 // Luis Jones e/(M.T.de Alvera yP.Moreno,,,Barrio recidencial.,1,1,1,0,1,1,1,20,65,85,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,"Exelente duplex al frente ,con guarda coche,propio,construccion de buena calidad desarrollada en dos plantad,P.B ingreso de auto,amplio living comedor,piso de ceramica,escalera hacia P.A, baño toilette,cocina equipada ,separada con salida al patio,en P.A hall de distrubucion dos dormitoriorios amplios pisos de ceramica,con placares y baño completo.Cerramientos en alumino,griferia F.V.sanitarios Ferrum,ceramica de primera calidad.el depto esta apto banco,ya cuenta con reglamento de coop.inscripto,escribano designado.",,,0,US,83000,,
11210,10/29/2009 0:00:00,133,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,,11144 // 28 y Diag.73,,,,1,1,1,0,1,1,1,,,,1,1,2,6,1,5,0,0,0,0,1,1,0,1,0,"Departamento al frente con living comedor, 1 dormitorio, baño copleto, cocina integrada con muebles, patio, en muy bue4n estado.",,,0,US,55000,,
11218,11/3/2009 0:00:00,60,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,,11152 // 57 e/ 18 y 19,,,,1,1,1,0,1,1,1,14,48,62,1,0,3,1,1,0,1,0,0,0,0,1,0,1,0,"exelente departamento en planta baja, a estrenar, amplio living comedor, cocina instalada con muebles, baño completo, patio (con verde)",,,0,US,68000,,
11226,2/2/2010 0:00:00,160,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,la plata,11160 // 7y68,,,sobre avenida 7,1,1,1,0,1,0,0,,105,145,3,0,0,6,2,0,0,1,1,0,0,0,0,1,1,"importante departamento de 3dor, 2 baños, cocina comedor. living, 2 cocheras, impecable estado, listo para escriturar  ",,,0,US,0,,
11227,11/5/2009 0:00:00,160,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,,11161 // 58 esquina 11,,,PH UNICO AL FRENTE,0,1,1,0,1,0,0,100,200,300,0,3,8,50,3,0,0,0,1,0,0,0,0,1,1,"PH EN ESQUINA, APTO VIVIENDA O INSTITUCIONES, POSEE MUCHAS DEPENDENCIAS, 4DOR, 3 BAÑOS, COCINA COMEDOR, LIVING EN ESQUINA, ES ANTIGUA, ESTADO IMPECABLE, PISOS DE PINOTEA, ABERTURAS DE MADERA, QUINCHO CERRADO CON PARRILLA Y TERRAZA PROPIA DE 100 M2, NO POSEE EXPENSAS ",,,0,US,0,,
11228,11/5/2009 0:00:00,160,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,,11162 // 11 entre 57 y 58,,,,0,1,1,0,1,0,0,,120,120,2,1,5,50,2,0,0,1,1,0,0,1,0,1,0,"CASA ANTIGUA EN BUEN ESTADO, IDEAL PARA VIVIENDA O ESTUDIO, 100% DESARROLLADA EN PLANTA BAJA, 2 DOR CON PARKET Y PLACARES,ESCRITORIO, BAÑO Y TOILETTE, COCINA COMEDOR, LIVING, GARAGE",,,0,US,0,,
11236,11/9/2009 0:00:00,60,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,,11172 // 59 e/ 23 y 24,,,,1,1,1,0,1,1,1,,,45,1,0,2,1,1,0,0,0,1,0,1,0,0,1,1,"Excelente Departamento a estrenar al frente en primer piso con living comedor con balcon, cocina equipada con muebles, dormitorio con placard y baño completo.",,,0,US,48000,,
11243,11/9/2009 0:00:00,152,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,La Cumbre, // 135 ( 530 y 531),,,"Exelente barrio residencial,acceso por av.32,zona muy comercial.",1,1,1,0,1,1,1,8,85,93,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,"Duplex en planta baja al frente,con cochera descubierta,acceso a un gran living comedor,cuenta con la escalera hacia los dormitorios,y el toilette,,anexado esta la cocina comedor,la cual esta equipada con muebles bajo mesada,cuenta con lugar para lavarropas y tiene salida al patio,el que es de 4x4,en la planta alta cuenta con dos amplios dormitorios los cuales tienen placares amplisimos uno de4 ellos en forma de vestidor,baño completo con bañera,los ambientes tienen colocados tiro balanceados,exelenta calidad constructiva.",,,0,,,,
11249,11/10/2009 0:00:00,132,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,,11185 // 519-153y154,,,!!Permuta por departamento con cochera!!,1,1,1,0,1,0,0,350,150,500,2,1,6,25,2,0,0,1,0,1,0,1,0,1,0,"2Plantas,PB:2dormitorios,living-amplio,cocina-comedor amplia,lavadero,2baños cochera y gran espacio verde,en PA:monoambiente de 20m2 a terminar,cocina y baño.Acepta permuta,financia.",,,0,US,75000,,
11252,3/12/2010 0:00:00,153,Lote,Buenos Aires,La Plata,La Plata,Sobre Calle,,11188 // 88 próximo Avenida 7,,,"Lote ubicado en 88 entre 5 y 6, que forma parte de un fraccionamiento en el que se comenzó a realizar un complejo habitacional de casas en Planta Baja con lote. el complejo abarca ambas manos de la calle 88 entre avenida 7 y calle 5.Este lote nº 33 se encuentra entrando por av. 7 mano derecha entre calles 5 y 6",1,1,1,0,1,1,1,319,,319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Excelente lote, con buen frente. Es en p.h. y tiene preaprobado proyecto para la construcción de una propiedad de 2 dormitorios. Zona de crecimiento, con buen transporte y rápido acceso al centro de La Plata.  ",,,0,US,25000,,
11257,11/12/2009 0:00:00,152,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,Centro, // Plaza Italia e/7y dg74,37,16,"Inmejorable zona centrica a 3 cuadras de facultades,acceso inmediato de cualquier punto de la ciudad a metros de av7 y metros de Av 44.Inmejorable",1,1,1,0,1,1,1,4,50,54,1,3,2,30,1,0,0,0,0,0,0,0,0,0,0,"Exelente depto antiguo de 30 años en buen edificio bien mantenido,depto semipiso de un dormitorio ventilacion cruzada ,frente y contrafrente con inmejorable vista panoramica de toda la ciudad( PISO 16)INGRESAMOS A UN RECIBIDO0R DE DISTRIBUCION QUE NOS DIRIGE HACIA LA DERECHA HACIA UN GRAN LIVING COMEDOR DE 3X7 CON SALIDA AL BALCON Y VISTA A PLAZA iTALIA,O PARA EL LADO IZQUIERDO DONDE TENEMOS LA COCINA SEPARADA BIEN EQUIPADA,con muebles bajo y sobre mesada,hueco para heladera,y salida al lavadero semicubierto de 2x1.5,con pileta de agua fria y caliente,el baño es completo con bañera ventilacion directa,y dormitorio amplio con un buen placard enbutidoy con los interiores,esto tiene vista hacia la Av.32,todo el depto tiene piso de madera menos cocina y baño.estado muy bueno.Apto Banco",,,0,,,,
11258,11/12/2009 0:00:00,152,Departamento,Buenos Aires,La Plata,City Bell,Sobre Calle,Parque ecologico,11194 // 458 ( 21a y 21c),,,"Acceso por camino General belgrano hasta la calle 458,o por calle alvear (462) hasta la calle 21c y bajamos hasta la 458,exelente entorno.",1,1,1,0,0,1,1,50,100,,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,"Duplex a Estrenar ,a terminar estan en construccion primera etapa,exelente diseño,construccion estilo racionalistaamplio living comedor,cocina separada bien equipada,toilette,equipado,entrada de auto y fondo propio,en planta alta dos dormitorios uno con placard otro con vestidor,baño completo y antebaño.El complejo son dos en planta baja al frente totalmente independientes y una casa en el fondo con entrada indepandiente.fecha estimada de terminacion finales del 2010.",,,0,US,110000,,
11260,11/12/2009 0:00:00,146,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,,11196 // Diagonal 79  y 66,,,"Departamento de un dormitorio, al frente, a estrenar.",1,1,1,0,1,0,0,,40,,1,1,2,0,1,5,0,0,0,0,0,0,0,1,0,"Departamento en 1er. piso por escalera, un dormitorio con balcón al frente, living comedor con cocina integrada (ventilación propia al exterior), baño completo. Excelente zona.",,,0,US,43000,,
11269,11/12/2009 0:00:00,152,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,Barrio Jardin, // 89 (116 y 117),,,"Muy linda zona, totalmente urbanizada.-",1,1,1,0,1,1,1,190,70,260,3,1,4,35,1,8,0,1,0,1,0,1,0,1,0,"Chalet tradicional de Barrio Jardin; para mejorar, tres dormitorios con huecos para placares, un baño completo jardin al frente con lugar para auto descubierto, amplio estar comedor, cocina separada, patio semicubierto y fondo. Necesita arreglos en general.- ",,,0,,,,
11277,11/16/2009 0:00:00,108,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,, // 5 entre 69 y 70,,,,0,0,0,0,0,0,0,,42,,2,0,3,25,1,0,0,0,0,0,0,0,0,0,0,,,,0,,,,
11281,11/18/2009 0:00:00,159,Lote,Buenos Aires,La Plata,La Plata,Sobre Calle,villa elisa ,11216 // 132 e / 427 y 428 ,,,mitad de cuadra ,0,1,1,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lote de 10 x 30,,,0,PE,48000,,
11283,11/18/2009 0:00:00,159,Lote,Buenos Aires,La Plata,La Plata,Sobre Calle,villa castells,11218 // 4 esquina 492,,,fraccion grande en esquina ,1,1,0,1,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ideal fraccion de 50 x 50 para subdividir ,,,0,PE,135000,,
11285,11/18/2009 0:00:00,137,Monoambiente,Buenos Aires,La Plata,La Plata,Sobre Calle,, 11220// 46 e/ 1y 2,314,1,zona facultades,0,0,0,0,0,0,0,,,,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,"MONOAMBIENTE IMPECABLE CON COCINA INTEGRADA, MUEBLES BAJO Y SOBRE MESADA, BAÑO COMPLETO CON VANITORY Y BAÑADERA. OPTIMO ",,,0,,,PE,1000
11286,12/9/2009 0:00:00,137,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,, // 55 E/ 12 Y 13,880,,A POCOS METROS DE LA AV. 12 COMERCIAL,1,1,1,0,1,1,1,,,,1,0,2,6,1,0,0,0,0,0,0,0,0,1,0,"COCINA COMEDOR INTEGRADA COMPLETA, BALCON AL FRENTE, DORMITORIO CON PLACARD Y BAÑO COMPLETO. MUY LINDO.",,,0,,,,
11287,11/18/2009 0:00:00,159,Lote,Buenos Aires,La Plata,La Plata,Sobre Calle,gorina,11222 // 484 y 29,,,,0,1,1,0,0,0,0,10000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hermosa fraccion para subdividir 21.000 m2 ,,,0,US,0,,
11289,11/18/2009 0:00:00,159,Lote,Buenos Aires,La Plata,La Plata,Sobre Calle,city bell,11223 // 458 e / 21 d y 21 c ,,,lote con galpon,1,1,1,0,1,0,0,,,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lote con galpon parrilla  sobre asfalto y con todos los servicios  ,,,0,PE,120000,,
11290,11/30/2009 0:00:00,159,Lote,Buenos Aires,La Plata,La Plata,Sobre Calle,city bell,11225 // 459 e/ 30 y 31 ,,,,1,1,1,0,1,0,0,,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,se acepta permuta por auto ,,,0,PE,65000,,
11291,11/18/2009 0:00:00,159,Fracción,Buenos Aires,La Plata,La Plata,Sobre Calle,,11226 // 443 y 139,,,,0,1,0,1,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hermosa fraccion para subdividir,,,0,US,60000,,
11305,11/24/2009 0:00:00,60,Campo,Buenos Aires,Maipu,Maipu,Sobre Calle,,11241 // ,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Muy buen campo, el mismo se encuentra a 6 km de la ruta 2, y a 15 km de la ciudad de maipu,posee 300 a 350 he de loma sembradas actualmente, una laguna de 50 has y el resto ganadero muy bueno, consta con casa, manga, luz electrica, galpon. Muy bien mantenido.",,,0,US,0,,
11306,11/26/2009 0:00:00,160,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,,11242 // 4y63,,,,0,1,1,0,1,0,0,6,50,56,1,0,0,1,0,5,0,0,0,0,0,0,0,1,1,"dpto al frente a estrenar, terminado",,,0,US,65000,,
11307,11/25/2009 0:00:00,160,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,,11243 // 4y63,,,,0,1,1,0,1,0,0,,100,100,2,2,0,1,2,0,0,1,0,0,0,1,0,1,0,"duplex en calle 4 y 63 a estrenar, garage, patio, muy buena construccion",,,0,US,0,,
11347,12/9/2009 0:00:00,159,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,,11282 // 522 entre 115 y 116,,,tipo chalet mitad de cuadra entrada garage y ventanas,1,1,0,1,1,1,1,120,180,300,2,0,6,20,2,8,0,0,0,1,1,1,0,1,0,"entrada por la cochera pasante con capacidad para tres autos tipo entrada imperial amplio que se utiliza como estar cocina separada con muebles bajo y sobre mesada ,comedor ,lavadero separado baño completo dos dormitorios parque con quincho y parrilla ,estado general muy bueno ",,,0,US,85000,,
11348,6/3/2010 0:00:00,159,Galpón,Buenos Aires,La Plata,La Plata,Sobre Calle,,11866 11283// 522 entre 115 y 116 ,,,Casi en la esquina con frente de porton para entrada vehiculos.SE OFRECE UNICAMENTE EN ALQUILER.,1,1,1,0,1,0,0,,85,85,0,0,2,20,1,6,0,0,0,0,0,0,0,0,0,"entrada vehicular porton de chapa espacio unico de 8.50 x 10 fosa y baño ,sin gas y con instalacion electrica ideal taller o deposito",,,0,PE,0,PE,600
11349,12/9/2009 0:00:00,159,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,,11284 // 517 bis esquina 5 bis,,,casa dos plantas en esquina,1,1,1,0,1,1,1,60,220,204,4,2,13,10,4,0,0,1,0,0,1,1,0,1,1,"casa refaccionada living con hogar ,cocina con isla muy equipada baño refaccionado dormitorios dos en planta baja 1 en suit ,jardin de invierno ,patio ,cochera ,dos dormitorios planta alta con baño y espacio vestidor ,terraza con pileta fibra chica y quincho grande con parrilla y baño ",,,0,US,120000,,
11355,12/9/2009 0:00:00,160,Local,Buenos Aires,La Plata,La Plata,Sobre Calle,, 11290// 44 y 151,,,,1,1,1,0,1,0,0,,75,75,0,0,1,10,1,0,0,0,0,0,0,0,0,1,0,"local con perciana, sobre avenida ",,,0,,,PE,1600
11356,12/9/2009 0:00:00,160,Local,Buenos Aires,La Plata,La Plata,Sobre Calle,, 11291// 43 y 150 ,,,,1,1,1,0,0,0,0,,75,75,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,"local con perciana ciega, buen estado, hay cartel",,,0,,,PE,1100
11364,5/24/2011 0:00:00,132,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,,11299 // 3-43y44,,6º,,1,1,1,0,1,0,0,6,50,56,1,0,3,1,1,0,0,0,0,0,0,0,0,1,1,"semipiso,50m2,1dormitorio amplio,baño completo,living-comedor,cocina separada,lavadero incorporado,balcon.Acepta permutas,financia,Alquilado hasta Abril de 2013",,,0,US,0,,
11375,12/16/2009 0:00:00,82,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,,11318 // 6 y 44,,,"Excelente departamento de dos dormitorios, al frente, con balcón.",1,1,1,0,1,0,1,,59,,2,1,3,0,0,5,0,0,0,0,0,0,0,1,0,"Living comedor amplio con balcón al frente, dos dormitorios al contrafrente, cocina separada con lavadero integrado, baño completo. Espacio verde común, terraza con parrilla de uso común.",,,0,US,0,,
11379,12/21/2009 0:00:00,108,Departamento,Capital Federal,Capital Federal,Capital Federal,Sobre Calle,, 11323// 57 entre 2 y 3,,,,1,1,1,0,1,0,0,,47,,1,0,2,15,1,0,0,0,0,0,0,0,0,0,0,"Excelente semipiso, al frente, con balcón. Cuenta con living comedor, cocina, lavadero, un dormitorio con placard, y baño completo con bañera. Su estado general es bueno.",,,0,,,PE,1300
11382,7/27/2010 0:00:00,152,Monoambiente,Buenos Aires,La Plata,La Plata,Sobre Calle,semicentrico, // 16 (34 y 35),,,"Exelente inversion ,el monoambiente esta en impecable estado.desocupado ,llaves,listo para escriturar.",1,1,1,0,1,1,1,6,20,26,0,1,1,30,1,9,0,0,0,0,1,0,0,0,0,"Monoambiente P.B. interno por pasillo corto, sin expensas, cocina inetegrada, baño  con ducha,patio propio a la entrada, ideal inversor.- ",,,0,,,,
11398,12/30/2009 0:00:00,152,Local,Buenos Aires,La Plata,La Plata,Sobre Calle,, // 61 (25 y 26),,,,1,1,1,0,1,1,1,,,30,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0,"Local al frente a estrenar, con vidriera y puerta de acceso tambien vidriada.- ",,,0,,,,
11402,1/3/2010 0:00:00,133,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,,11346 // 7  y 526,,,,1,1,1,0,1,1,1,,,,3,2,5,20,2,9,0,0,0,1,0,1,0,1,0,"Casa edificada sobre un lote de 10 x 30, recepción, living comedor, comedor diario, 3 dormitorios + (4° dormitorio con escritorio y baño en suite a terminar) lavadero cubierto +  gran quincho con parrilla,  con 1 dormitorio, cocina completa con muebles, baño y depósito (puede funcionar como departamento independiente de la casa) fondo libre parquizado.",,,0,US,0,,
11403,1/4/2010 0:00:00,133,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,, // 530 e/ 6 y 7,,,,1,1,1,0,1,1,1,,,,2,1,4,25,1,9,0,0,0,1,0,1,0,1,0,"Casa en Propiedad Horizontal interna, con una superficie propia de 9 x 42, Living comedor, 2 dormitorios + (3° dormitorio con excritorio y baño en suite a terminar ya hay un 80% concluido) baño, cocina con muebles, 2 patios, parrilla con mesada, fondo libre de 90 m2 aproximadamente, oportunidad.",,,0,,,,
11413,3/23/2011 0:00:00,77,Casa,Buenos Aires,Vicente Lopez,Vicente Lopez,Sobre Calle,Residencial,11359 // Laprida,1300,,RESERVADO,1,1,1,0,1,0,1,390,110,,2,1,3,50,2,9,0,1,0,1,0,1,0,1,0,"Casa antigua en regular estado de tres ambientes, 110 mt2 cubiertos aproximadamente. Consta de: PORCH DE ENTRADA: (6,28x2,40); piso mosaico, tehco de tejas, sin machimbre; ***** LIVING: (5,08x2,68), con hogar, piso de mosacio, puerta-ventana hacia al fondo; ***** DORMITORIO: (4,12x4,03), con ventana al frente, piso pinotea; ***** DORMITORIO: (4,12x4,00) piso pinotea; ***** COCINA: (3,03x3,03), piso mosaico; ***** BAÑO: (2,06x1,98),piso mosaico, azulejos, bañera, ventilación por conducto; ***** 2º BAÑO: (1x1); LAVADERO: (4,02x2,05), techo de teja, sin machimbre, con baulera; ***** GALERIA SEMICUBIERTA: al contrafrente de  (6,44X1,80) techo de teja sin machimbre; GALERIA SEMICUBIERTA: al frente de (8x1,70) piso mosaico; ***** ENTRADA DE COCHE DESCUBIERTA: (10,40X2,40); ***** COCHERA: (5,50x2,40); ***** JARDIN LIBRE AL FRENTE (8,66x8,60); ***** JARDIN LIBRE AL FONDO: (8,66x36)LOTE DE TERRENO: 8,66 x53,15= (460,24 mt2)",,,0,US,245000,,
11415,1/14/2010 0:00:00,152,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,Zona Norte,11361 // 18 ( 41y 42),,,"exelente barrio ,muy residencial.muy buen entorno",1,1,1,0,1,1,1,25,60,85,2,2,3,25,1,0,0,0,0,0,0,1,0,0,0,"Es un depto en planta baja por pasillo descubierto,donde comparten el pasillo tres unidades,no se pagan expensas,el depto consta de un patio al ingreso,luego entramos al living comedor,el cual es amplio y luminoso,cocina equipada totalmemnte separada del living,esta esta bien equipada con muebles bajo y sobre mesada,con una barra desayunadora,cuenta con salida al patio el cual es amplio alargado de unos 8 mts por 5 de ancho envaldosado en una punta tiene una parrilla instalada,cuenta ademas con baño completo,dormitorios amplios una en planta alta y otro en planta baja ,uno tiene placard .el estado general es bueno,nesecita pintura y algunas pequeñas mejoras.",,,0,US,68000,,
11438,2/2/2010 0:00:00,160,Casa,Buenos Aires,La Plata,Los Hornos,Sobre Calle,,11384 // 142 y 50,,,,0,1,1,0,1,0,0,,160,,3,1,6,0,2,0,0,0,0,1,0,1,1,1,0,"muy buena casa sobre lote de 10 x 42, 3 dor, 2 baños, pileta, muy completa ",,,0,US,0,,
11440,2/3/2010 0:00:00,160,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,,11386 // 150 y 45,,,casa en esquina,0,0,1,1,1,0,0,,175,,4,2,7,20,2,0,0,1,0,1,0,0,0,0,0,"buena casa de 4 dor, 1 en suite, 2 baños, lote de 20 x 30, garage para dos vehiculos.-",,,0,US,0,,
11441,2/3/2010 0:00:00,160,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,,11387 // 24 y 59,,,casa a mitad de cuadra,0,1,1,0,1,0,0,,245,,5,0,9,30,3,0,0,0,0,0,0,1,0,1,0,"casa de estilo, categoria, calef central, 5 dor ( 1 suite), consultorio con sala de espera y baño privado, garage por 3 vehiculos, dependencias, detalles de categoria, digan de visitar.-  ",,,0,US,0,,
11442,2/3/2010 0:00:00,108,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,, // 57 entre 2 y 3,,,,1,1,1,0,1,0,0,,,,1,0,2,10,1,0,0,0,0,0,0,0,0,0,0,"Excelente semipiso al frente. Cuenta con living comedor, cocina separada, lavadero cubierto, un dormitorio con placard y baño completo con bañera. Su estado general es muy bueno.",,,0,,,,
11456,6/24/2011 0:00:00,64,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,,11402 // 41 30 y 31,,,"depto al frente, con patio.-(alquilado hasta fines de noviembre de 2011)Apto banco",1,1,1,0,1,0,0,21,42,63,1,1,0,15,1,5,0,0,0,0,1,1,0,0,0,"Muy buena inversion.P.B a la calle.Amplisimo. Estar-comedor   con cocina semintegrada, galeria.-Patio de 4x5,20.-Buen estado. Apto banco.- Alquilado hasta fines de 2011. Bajas expensas ",,,0,US,60000,,
11465,5/3/2010 0:00:00,152,Monoambiente,Buenos Aires,La Plata,La Plata,Sobre Calle,Tribunales, // 47 (11 y 12),,,Centro,1,1,1,0,1,1,1,,30,30,1,2,1,50,1,0,0,0,0,0,1,0,0,0,0,"Monoambiente P.B. interno, antiguo, reciclado, sin expensas. Pasillo prolijo. Apto Banco. Es un dedito con cielorrasos en doble altura; tanto es asi que tiene una pasarela amplia que balconea hacia la planta baja. En Esta pasarela se puede armar un dormitorio que mire hacia la P.B. y armar un sector de estudio. Es un depto. un poco atípico por la distribución.- La cocina es chiquita y esta en una esquina; el baño tambien es chico.- No tiene patio.- Ideal inversor.- ",,,0,,,,
11483,2/27/2010 0:00:00,108,Departamento,Buenos Aires,La Plata,Los Hornos,Sobre Calle,, // 62 entre 135 y 136,,,,1,1,1,0,1,0,0,,,,2,0,3,25,1,0,0,0,0,0,0,1,0,0,0,"Departamento tipo casa. Cuenta con living comedor, cocina, dos dormitorios, y dos patios (uno de ellos con lavadero cubierto. ",,,0,,,,
11484,9/23/2010 0:00:00,108,Departamento,Buenos Aires,La Plata,Los Hornos,Sobre Calle,,11430 // 65 entre 134 y 135,,,,1,1,1,0,1,0,0,,,,1,0,2,6,1,0,0,1,0,0,0,1,0,0,0,"Departamento en planta baja, al frente. Cuenta con amplia cocina comedor, un dormitorio con placard, patio con jardín y cochera descubierta.",,,0,US,58000,,
11485,2/16/2011 0:00:00,137,Casa,Buenos Aires,La Plata,La Plata,Sobre Calle,la loma,11431 // 36 Y 25,,,EXCELENTE LUGAR.apto banco,1,1,1,0,1,1,1,,200,,0,2,3,20,2,0,0,1,1,0,1,1,0,1,0,"ESTA DISPUESTA EN 3 NIVELES: EN PB,COCHERA,LIVING COMEDOR AMPLIO,LAVADERO CUB.PATIO Y LOCAL COMERCIAL C/ BAÑO PLANTA ALTA:LIVING COM.C/ BALCON,AMPLIA COC/COMEDOR SEP.TOILETTE,MAS PATIO Y LAV.2DORM. C/ BAÑO PRINCIPAL.",,,0,US,130000,,
11497,3/2/2010 0:00:00,152,Casa,Buenos Aires,La Plata,Manuel B. Gonnet,Sobre Calle,Villa Castell,11444 // 493( 4 y 5),,,"Zona de alto progreso,el acceso es por calle 493 desde 13 o bien entrando por calle 7,la calle es mejorada ,no se inunda.",1,1,0,1,0,0,1,440,60,500,2,1,3,15,1,0,0,0,0,0,0,0,0,0,0,"Cssa sencilla de material,bien ubicada en el lote,el cual es de 10x50,cuenta con un retiro de frente de 5 metros, con entrada de auto pasante, y lote abierto,la casa consta de cocina comedor,amplia dos dormitorios ,baño ,lavadero,estado general habitable,cuenta con pisos de ceramica,techo de chapa,aberturas en chapa.",,,0,US,32000,,
11498,3/2/2010 0:00:00,152,Lote,Buenos Aires,La Plata,Manuel B. Gonnet,Sobre Calle,villa castel,11445 // 493( 4 y 5),,,"Zona en franco progreso,el acceso puede ser por 13 hasta 493 ,y bajamos hasta 4,o por avenida 7 directo hasta 493, la calle esta mejorada con ripio.",1,1,0,1,0,0,1,500,,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lote,de 10x50, con casita de material, el lote cuenta con agua instalada,pozo funcionando,ya que no hay cloacas en la zona,Luz instalada,justo enfrente de la plaza,buena orientacion.",,,0,US,35500,,
11499,3/2/2010 0:00:00,152,Departamento,Buenos Aires,La Plata,La Plata,Sobre Calle,Parque Saavedra,11446 // 68 ( 15 y 16),,,,1,1,1,0,1,1,1,30,100,,2,1,4,50,1,5,0,0,0,0,1,1,0,0,0,"Depto antiguo de buena construcción, sólida, en primer piso a la calle, con entrada independiente. Tipo casa en alto. Se accede a travez de una vuelta de escalera que desemboca en un recibidor amplio 3 x 3.5 +/- desde donde se distribuyen los ambientes; dormitorio amplio con balcón a la calle, gran living comedor también con balcón, cocina comedor, segundo dormitorio hacia el contrafrente, baño grande (viejo con bicri); hacia el fondo se sale a una terraza amplia de +/- 5x6 donde esta el lavadero.-",,,0,US,100000,,
11501,3/3/2010 0:00:00,159,Departamento,Buenos Aires,Berisso,Berisso,Sobre Calle,,11448 // 158  e 12 y 13,,,"depto a mitad de cuadra al frente ,puede adaptarse como local",1,0,1,0,1,1,0,50,70,120,2,1,6,20,1,0,0,0,0,1,0,1,0,1,0,"depto al frente ,cocina comedor ,baño ,lavadero separado ,2 dormitorios con placard uno ,patio y parque ",11501/,,0,US,38000,,
11502,3/3/2010 0:00:00,159,Departamento,Buenos Aires,Berisso,Berisso,Sobre Calle,,11449 // 158 e 12 y 13 ,,,"pasillo al fondo ,solo un departamento ,adelante hay otro depto .mitad de cuadra ",1,0,1,0,1,1,0,30,45,75,1,0,3,20,1,0,0,0,0,1,0,1,0,1,0,"se ingresa por pasillo unico depto al frente hay otro ,jardin del depto entrada al comedor y cocina incorporada ,baño y dormitorio aqlquilado en $ 850 ",,,0,PE,73000,,
11505,6/3/2010 0:00:00,159,Galpón,Buenos Aires,La Plata,La Plata,Sobre Calle,,11867 11452// 522 y 116,,,Casi en esquina.SE OFRECE UNICAMENTE EN ALQUILER.,1,1,1,0,1,1,0,,100,100,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,"galpon con fosa y entrada vehiculo ,cortina metaica ,luz y baño",,,0,PE,0,PE,600
